codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,,,,20.7003,15.1577,16.1628,6.3472,5.8429,7.1013,8.2429,9.2985,9.2985
P_VPA,P/VPA,Valuation,x,0.0605,0.6736,0.831,1.9013,2.3525,2.559,1.8233,1.5659,1.9836,1.8776,0.3214,0.3214
EV_EBITDA,EV/EBITDA,Valuation,x,3.055,4.72,5.517,7.7719,7.8443,8.0449,4.7421,4.2428,4.5004,5.6571,3.2419,3.2419
EV_EBIT,EV/EBIT,Valuation,x,6.7459,8.5488,9.9919,11.791,10.8088,10.8583,5.6884,5.0891,5.3742,7.0986,4.7839,4.7839
EV_RECEITA,EV/Receita,Valuation,x,0.3633,0.6957,0.8092,1.3839,1.6048,1.7591,1.1601,1.1617,1.3407,1.3646,0.8751,0.8751
DY,Dividend Yield,Valuation,%,,1.4284,0.3524,0.0498,1.3401,0.2042,3.2644,1.9486,1.9351,1.5436,10.6404,10.6404
PAYOUT,Payout,Valuation,%,,19.2236,10.3507,0.7138,15.053,2.4395,15.4349,8.2602,9.9726,9.3607,11.1705,11.1705
ROE,ROE,Rentabilidade,%,12.6718,5.5034,2.8436,13.6121,21.7515,23.54,37.016,37.701,40.0196,32.2481,30.8023,30.8023
ROA,ROA,Rentabilidade,%,3.2843,1.5255,0.811,3.6743,5.5894,6.0839,8.8118,8.1612,8.6837,6.9587,6.1043,6.1043
ROIC,ROIC,Rentabilidade,%,4.7059,6.1857,6.0257,7.7896,9.4484,11.0436,15.2759,15.7692,16.8563,12.1254,11.0467,11.0467
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,11.8912,14.7399,14.6675,17.8066,20.4588,21.8656,24.4636,27.3815,29.7907,24.1214,26.9937,26.9937
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,5.2871,2.6474,1.3033,5.736,8.7907,10.8679,13.0662,13.4666,14.2406,11.2273,9.8274,9.8274
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,2.8426,2.3029,2.907,3.1582,3.0178,2.1078,2.2167,2.158,2.0369,2.8346,2.8597,2.8597
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.8102,0.6418,0.9256,1.3015,1.4709,0.9085,1.6005,1.6208,1.64,1.8857,2.4049,2.4049
ICJ,ICJ,Endividamento,x,0.4775,0.669,0.7892,1.5243,1.9486,2.9481,2.186,2.0428,2.2023,1.7584,1.4842,1.4842
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,14.1981,19.6688,17.076,7.9742,13.4393,26.6715,20.5814,18.5841,21.9878,16.2618,10.8826,10.8826
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.3263,1.1532,1.1793,1.5243,1.4853,1.4825,1.3599,1.3066,1.2106,1.3832,1.3827,1.3827
LIQ_SECA,Liquidez Seca,Liquidez,x,1.3168,1.1448,1.1666,1.5097,1.4671,1.4725,1.35,1.2948,1.2017,1.3725,1.3702,1.3702
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.7807,0.8514,0.9004,0.9322,0.8746,0.9787,0.9545,0.9537,0.9539,0.958,0.9237,0.9237
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.6212,0.5558,0.6015,0.6097,0.5985,0.5218,0.6335,0.5987,0.5834,0.595,0.5933,0.5933
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,17.4689,19.6559,16.5476,28.1575,33.3563,35.3737,32.0296,26.1848,26.0748,17.7963,6.7646,6.7646
PME,PME,Eficiência,dias,1.3084,1.4459,1.9974,1.899,2.4108,2.151,1.643,2.0779,1.9188,1.7753,1.9047,1.9047
NCG_RECEITA,NCG/Receita,Eficiência,%,5.0742,0.2859,3.9497,10.745,15.2205,9.7772,16.6179,10.7529,9.0984,7.7493,5.8315,5.8315
