codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,7.2523,259.1529,5.6649,4.9125,7.031,10.7503,3.5461,4.2096,5.4359,6.2936,,6.1917
P_VPA,P/VPA,Valuation,x,0.9672,0.8844,0.9427,1.0641,1.387,0.9791,1.1745,1.4985,4.4535,4.4201,,4.1084
EV_EBITDA,EV/EBITDA,Valuation,x,5.9481,81.3429,4.162,4.3345,5.9321,6.5805,2.6576,3.3331,5.6435,4.7301,,5.1435
EV_EBIT,EV/EBIT,Valuation,x,5.9481,81.3429,4.162,4.3345,5.9321,6.5805,2.6576,3.3331,5.6435,4.7301,,5.1435
EV_RECEITA,EV/Receita,Valuation,x,0.6477,0.5896,0.5651,0.6304,0.8112,0.5303,0.5312,0.5689,1.0615,0.9031,,0.8381
DY,Dividend Yield,Valuation,%,40.4237,29.327,12.7167,22.2521,29.7692,23.2119,10.5696,34.1623,47.93,48.7218,,16.0191
PAYOUT,Payout,Valuation,%,293.1633,7600.1804,72.0389,109.3135,209.3072,249.5347,37.4812,143.8083,260.5405,306.6334,99.1857,99.1857
ROE,ROE,Rentabilidade,%,13.3367,0.3311,17.5129,21.6822,19.3103,9.2627,37.1215,34.1802,60.0028,64.3022,58.6113,58.6113
ROA,ROA,Rentabilidade,%,6.9471,0.1717,9.8093,12.9034,11.0191,4.7702,19.751,18.5179,25.205,16.9279,16.1794,16.1794
ROIC,ROIC,Rentabilidade,%,10.8058,0.7332,14.9533,16.0799,14.7352,9.8131,29.4054,29.4539,37.0564,38.7847,32.4029,32.4029
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,10.8899,0.7248,13.5785,14.5426,13.6741,8.0581,19.989,17.0683,18.8088,19.0929,16.294,16.294
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,7.0752,0.1856,9.9223,11.3076,10.1277,5.087,15.6737,13.3134,17.2346,11.8738,10.8055,10.8055
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,1.2364,14.9996,0.0225,0.5148,0.7246,-0.2059,-0.123,0.0496,0.6627,0.8162,1.0374,1.0374
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.2538,0.2,0.0051,0.1434,0.193,-0.0297,-0.052,0.0226,0.5925,0.9218,1.038,1.038
ICJ,ICJ,Endividamento,x,22.4715,0.2816,10.8385,17.4861,8.3494,2.2516,80.9569,79.332,,5.0866,5.8845,5.8845
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,37.6713,31.2868,17.6081,54.9964,53.1405,72.4927,63.2349,47.6628,36.7136,9.3289,41.2323,41.2323
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.7539,2.1809,2.4926,1.9704,1.8681,1.5529,1.8969,1.8478,1.5794,1.3799,1.3134,1.3134
LIQ_SECA,Liquidez Seca,Liquidez,x,1.1536,1.4893,1.6656,1.2555,1.1935,1.1901,1.2888,1.3233,1.0892,0.8606,0.8697,0.8697
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.933,1.0429,1.2858,1.2492,1.1581,1.216,1.5638,1.3381,0.9516,0.8601,0.9104,0.9104
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.9819,0.9495,1.0172,1.119,1.0853,0.8591,1.2292,1.3484,1.5491,1.2685,1.3706,1.3706
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,108.138,99.3551,101.3821,107.086,103.2644,85.6859,88.4588,81.5812,71.5081,41.568,62.4897,62.4897
PME,PME,Eficiência,dias,70.9811,74.2386,77.4946,75.9909,75.6141,74.7894,70.5042,63.4768,60.945,90.1145,77.3127,77.3127
NCG_RECEITA,NCG/Receita,Eficiência,%,19.3153,21.3457,21.966,23.4466,22.3102,15.2363,15.7126,15.963,13.5689,7.4216,11.6909,11.6909
