cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,1308449.0,1337936.0,1445697.0,1595507.0,1463477.0,1698628.0,1964848.0,1963845.0,1866692.0,1984195.0,2224595.0,2297896.0,2189154.0,2235178.0,2806826.0,2785303.0,2490024.0,2620869.0,2809489.0,2351457.0,2591387.0,2956397.0,3108828.0,3292182.0,3466547.0,4075553.0,4358231.0,4581057.0,4422130.0,5038955.0,5488228.0,5083386.0,4830761.0,4292579.0,4400407.0,4500002.0,4429583.0,4948733.0,4998729.0,5268219.0,4858534.0,5247202.0,5426467.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-874529.0,-903185.0,-830580.0,-837095.0,-940713.0,-983203.0,-1397941.0,-1372255.0,-1044543.0,-1636381.0,-1507394.0,-1449513.0,-1438500.0,-1382227.0,-1550704.0,-1342608.0,-1632192.0,-1870231.0,-1829482.0,-1519276.0,-1597169.0,-1813345.0,-1857810.0,-1958586.0,-2347250.0,-2266108.0,-2199250.0,-2125935.0,-2345413.0,-2755087.0,-2208421.0,-3208923.0,-2475825.0,-2550670.0,-3096835.0,-3050973.0,-2795742.0,-3281631.0,-3059452.0,-3136916.0,-3223998.0,-3097745.0,-3367811.0
3.03,Resultado Bruto,433920.0,434751.0,615117.0,758412.0,522764.0,715425.0,566907.0,591590.0,822149.0,347814.0,717201.0,848383.0,750654.0,852951.0,1256122.0,1442695.0,857832.0,750638.0,980007.0,832181.0,994218.0,1143052.0,1251018.0,1333596.0,1119297.0,1809445.0,2158981.0,2455122.0,2076717.0,2283868.0,3279807.0,1874463.0,2354936.0,1741909.0,1303572.0,1449029.0,1633841.0,1667102.0,1939277.0,2131303.0,1634536.0,2149457.0,2058656.0
3.04,Despesas/Receitas Operacionais,-167923.0,-192629.0,-183075.0,-206751.0,-203257.0,-220973.0,-293511.0,-280799.0,-280898.0,-278780.0,-305291.0,-318526.0,-310890.0,-303515.0,-357064.0,-347348.0,-324295.0,-310978.0,-215086.0,-43925.0,-361910.0,-395806.0,-465473.0,-283929.0,-438513.0,-511442.0,-461367.0,-624649.0,-575309.0,-679120.0,-802585.0,-767247.0,-733541.0,-614320.0,-668893.0,-583482.0,-631627.0,-669799.0,-719098.0,-853560.0,-707886.0,-863297.0,-700255.0
3.04.02,Despesas Gerais e Administrativas,-74964.0,-82927.0,-78796.0,-101326.0,-100037.0,-111129.0,-124623.0,-130704.0,-125071.0,-136726.0,-125499.0,-141102.0,-126340.0,-132159.0,-138765.0,-160941.0,-138469.0,-159503.0,-144954.0,-158033.0,-149121.0,-157118.0,-165833.0,-245727.0,-204468.0,-219869.0,-195921.0,-265986.0,-236552.0,-243851.0,-256789.0,-314009.0,-246239.0,-252612.0,-236495.0,-265926.0,-256066.0,-252639.0,-273668.0,-329583.0,-297280.0,-276094.0,-308300.0
3.04.05,Outras Despesas Operacionais,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7047.0,0.0,0.0,-7047.0,-15266.0,0.0,0.0,-15266.0,-2154.0,0.0,0.0,-2154.0,-11913.0,0.0,0.0,-11913.0,-31871.0,0.0,0.0,-31871.0,-7531.0,0.0,0.0,-7531.0,-47880.0,-30725.0,-54670.0,-133275.0,-34653.0,-19053.0,-67839.0,-59687.0,-36325.0,-81617.0,-78913.0
3.04.05.02,Depreciação e amortização,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.04.06,Resultado de Equivalência Patrimonial,7535.0,5804.0,10707.0,5595.0,7094.0,16685.0,9352.0,16190.0,6589.0,-1177.0,5295.0,2917.0,1629.0,1762.0,1325.0,1248.0,1745.0,2028.0,2409.0,1055.0,22287.0,3745.0,1039.0,6052.0,925.0,1732.0,8749.0,14206.0,20262.0,-10073.0,3328.0,30049.0,3415.0,2721.0,3969.0,4583.0,2415.0,3634.0,1238.0,17760.0,252.0,512.0,377.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,265997.0,242122.0,432042.0,551661.0,319507.0,494452.0,273396.0,310791.0,541251.0,69034.0,411910.0,529857.0,439764.0,549436.0,899058.0,1095347.0,533537.0,439660.0,1195093.0,358084.0,632308.0,747246.0,785545.0,1049667.0,680784.0,1298003.0,1697614.0,1830473.0,1501408.0,1604748.0,2477222.0,1107216.0,1621395.0,1127589.0,634679.0,865547.0,1002214.0,997303.0,1220179.0,1277743.0,926650.0,1286160.0,1358401.0
3.06,Resultado Financeiro,-1384611.0,201462.0,-2489678.0,233197.0,1012630.0,1296246.0,-256600.0,-235487.0,318393.0,-669196.0,330104.0,-692685.0,-262176.0,-2011639.0,-756505.0,-21866.0,-450162.0,-339935.0,-1246698.0,374947.0,-5488333.0,-1397601.0,-1071700.0,928503.0,-203109.0,-207046.0,-290696.0,-389612.0,-77275.0,-302840.0,319320.0,-30644.0,58265.0,155990.0,-324831.0,-324577.0,-378355.0,-562670.0,-403009.0,-883725.0,-158435.0,-565619.0,-669772.0
3.06.01,Receitas Financeiras,292213.0,0.0,0.0,682973.0,27669.0,0.0,0.0,637186.0,225936.0,0.0,0.0,609152.0,129695.0,0.0,0.0,522469.0,147053.0,179490.0,0.0,1014922.0,577932.0,231752.0,0.0,154950.0,152936.0,179936.0,0.0,188303.0,176196.0,435009.0,0.0,30499.0,150322.0,175180.0,225078.0,40613.0,382157.0,981270.0,37474.0,380586.0,17497.0,130345.0,214080.0
